MS.Zoning,Street,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.Type.2,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,Full.Bath,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Sale.Type,Sale.Condition,SalePrice
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1251.0,GasA,TA,Y,SBrkr,1433,1,TA,7,Min1,Gd,Attchd,1961.0,Unf,2.0,441.0,TA,TA,Y,WD ,Normal,161000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,TA,Gd,CBlock,TA,TA,Mn,LwQ,Unf,1444.0,GasA,Ex,Y,SBrkr,1624,1,TA,6,Min1,Gd,Attchd,1952.0,RFn,1.0,240.0,TA,TA,Y,WD ,Partial,146500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1056.0,GasA,Ex,Y,FuseA,1216,1,TA,7,Typ,NA,Attchd,1951.0,RFn,1.0,280.0,TA,TA,Y,WD ,Normal,135000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,2136.0,GasA,TA,N,FuseA,2136,2,TA,7,Mod,NA,Detchd,1951.0,Unf,2.0,528.0,TA,TA,Y,WD ,Normal,137900
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,806.0,GasA,TA,Y,FuseA,958,1,Fa,5,Typ,TA,Attchd,1941.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,133000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,704.0,GasA,Gd,Y,FuseA,1024,1,TA,7,Min1,Gd,Attchd,1949.0,Unf,1.0,234.0,TA,TA,Y,WD ,Normal,137000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,936.0,GasA,TA,Y,FuseA,936,1,TA,5,Typ,NA,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,121000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1584.0,GasA,TA,Y,SBrkr,1584,2,TA,8,Typ,NA,Detchd,1967.0,Unf,2.0,506.0,TA,TA,Y,WD ,Normal,119000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1246.0,GasA,TA,Y,SBrkr,1246,1,TA,6,Typ,Gd,Attchd,1964.0,RFn,2.0,441.0,TA,TA,Y,WD ,Normal,172000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1235.0,GasA,TA,Y,SBrkr,1235,1,TA,6,Typ,NA,Attchd,1961.0,Unf,2.0,480.0,TA,TA,Y,WD ,Abnorml,98600
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,924.0,GasA,Ex,Y,SBrkr,1216,2,Gd,8,Typ,Gd,Attchd,1966.0,Fin,2.0,487.0,TA,TA,Y,WD ,Normal,226000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,936.0,GasA,TA,Y,SBrkr,1128,1,TA,5,Min1,NA,Attchd,1954.0,Unf,1.0,286.0,TA,TA,Y,WD ,Family,118000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,1918,1990,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,TA,TA,No,GLQ,LwQ,1360.0,GasA,Gd,Y,SBrkr,1360,2,Gd,8,Typ,Ex,Detchd,1918.0,Unf,2.0,795.0,TA,TA,Y,WD ,Abnorml,235000
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1008.0,GasA,TA,Y,SBrkr,1008,1,TA,5,Typ,NA,Attchd,1963.0,RFn,2.0,430.0,TA,TA,Y,WD ,Normal,135000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1106.0,GasA,TA,Y,SBrkr,1190,1,TA,6,Typ,NA,Attchd,1962.0,Unf,2.0,540.0,TA,TA,Y,WD ,Normal,132500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,BLQ,1144.0,GasA,TA,Y,SBrkr,1144,1,TA,6,Typ,TA,Attchd,1959.0,RFn,1.0,796.0,TA,TA,Y,WD ,Normal,143000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,Unf,1179.0,GasA,Gd,Y,SBrkr,1364,1,TA,6,Typ,Gd,Attchd,1957.0,RFn,1.0,331.0,TA,TA,Y,WD ,Normal,132000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1383.0,GasA,TA,Y,SBrkr,1383,1,TA,7,Typ,NA,Attchd,1960.0,RFn,1.0,292.0,TA,TA,Y,WD ,Normal,145250
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1121.0,GasA,Ex,Y,FuseA,1336,1,TA,7,Typ,TA,Attchd,1958.0,RFn,2.0,488.0,TA,TA,Y,WD ,Normal,162000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,1058.0,GasA,Ex,Y,SBrkr,1370,1,TA,6,Typ,TA,Basment,1956.0,RFn,1.0,300.0,TA,TA,Y,WD ,Normal,148000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1092.0,GasA,TA,Y,FuseA,1092,1,TA,6,Typ,TA,Attchd,1957.0,Fin,1.0,299.0,TA,TA,Y,WD ,Normal,141000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1124.0,GasA,Ex,Y,SBrkr,1124,1,TA,6,Typ,TA,Attchd,1956.0,Fin,1.0,353.0,TA,TA,Y,WD ,Normal,153000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1070.0,GasA,TA,Y,SBrkr,1236,1,Gd,6,Min1,Fa,Attchd,1957.0,Unf,1.0,447.0,TA,TA,Y,WD ,Normal,134450
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,1979,1979,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,943.0,GasA,TA,Y,SBrkr,943,1,TA,4,Typ,TA,Detchd,1979.0,Unf,2.0,600.0,TA,TA,Y,WD ,Normal,135960
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1050.0,GasA,Ex,Y,SBrkr,1050,1,Gd,6,Typ,NA,Attchd,1954.0,RFn,1.0,286.0,TA,TA,Y,WD ,Abnorml,156000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1367.0,GasA,Ex,Y,SBrkr,1375,1,TA,5,Typ,TA,Attchd,1954.0,Unf,2.0,451.0,TA,TA,Y,WD ,Normal,140000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1008.0,GasA,Ex,Y,FuseA,1008,1,TA,4,Typ,NA,Attchd,1952.0,RFn,1.0,280.0,TA,TA,Y,WD ,Normal,139500
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,216.0,GasA,TA,Y,SBrkr,1575,1,Gd,5,Typ,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,WD ,Normal,155000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,301.0,GasA,Ex,Y,FuseA,1145,1,TA,6,Min2,NA,Detchd,1993.0,Unf,2.0,684.0,TA,TA,Y,WD ,Normal,127000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1005.0,GasA,Ex,Y,SBrkr,1005,1,TA,6,Typ,TA,Attchd,1956.0,Unf,1.0,319.0,TA,TA,Y,WD ,Normal,133500
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1955,1955,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1056.0,GasA,Gd,Y,SBrkr,1056,1,TA,6,Typ,NA,Attchd,1955.0,Fin,1.0,300.0,TA,TA,Y,WD ,Normal,125000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,884.0,GasA,Ex,Y,SBrkr,884,1,TA,4,Typ,NA,Attchd,1951.0,Fin,1.0,270.0,TA,TA,Y,WD ,Normal,142000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1941,1963,Hip,WdShake,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,929.0,GasA,Ex,Y,SBrkr,2039,1,TA,7,Min1,Gd,2Types,1941.0,Unf,3.0,791.0,TA,TA,Y,COD,Abnorml,167000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1015.0,GasA,Gd,Y,SBrkr,1384,1,TA,6,Min1,NA,Attchd,2001.0,Unf,2.0,896.0,TA,TA,Y,WD ,Normal,159000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,1925,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,Mn,GLQ,Unf,2171.0,GasA,TA,Y,SBrkr,1392,2,TA,10,Maj1,Gd,Attchd,1977.0,RFn,3.0,1008.0,TA,TA,N,WD ,Normal,180000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,784.0,GasA,Ex,Y,FuseA,900,1,TA,6,Typ,NA,Detchd,1953.0,Unf,2.0,649.0,TA,TA,Y,WD ,Normal,127000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,Unf,617.0,GasA,Gd,Y,SBrkr,865,2,TA,6,Min1,NA,Attchd,1924.0,Unf,1.0,398.0,TA,TA,Y,COD,Normal,112000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,713.0,GasA,Ex,Y,SBrkr,713,1,Gd,5,Typ,NA,Detchd,1936.0,Unf,1.0,371.0,Fa,Fa,N,WD ,Normal,99800
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,833.0,GasA,Ex,Y,SBrkr,833,1,Gd,4,Typ,NA,Detchd,1955.0,Unf,1.0,326.0,TA,TA,Y,WD ,Normal,117000
RL,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1073.0,GasA,Ex,Y,SBrkr,1073,1,TA,4,Typ,NA,Detchd,1968.0,Unf,1.0,326.0,TA,TA,Y,WD ,Abnorml,108480
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,1929,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,Unf,715.0,GasA,Fa,N,FuseP,715,1,TA,4,Typ,NA,Detchd,1967.0,Unf,2.0,660.0,Fa,TA,N,WD ,Normal,68000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,448.0,GasA,Ex,Y,SBrkr,448,1,Fa,5,Typ,NA,Attchd,1900.0,Unf,1.0,280.0,Fa,TA,Y,WD ,Normal,86900
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1120.0,GasA,Ex,Y,SBrkr,1130,1,TA,5,Typ,Gd,Detchd,1970.0,Unf,2.0,720.0,TA,TA,Y,WD ,Normal,120000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Rec,Unf,663.0,GasA,Ex,Y,SBrkr,774,2,TA,7,Typ,Gd,Detchd,1974.0,Unf,2.0,528.0,TA,TA,Y,WD ,Normal,155500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,1077.0,GasA,TA,Y,FuseA,981,1,TA,7,Typ,TA,Detchd,1935.0,Unf,2.0,648.0,Fa,TA,Y,COD,Abnorml,80000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,672.0,GasA,TA,Y,SBrkr,694,1,TA,6,Typ,NA,Detchd,1998.0,Unf,3.0,936.0,TA,TA,Y,WD ,Family,105000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,954.0,GasA,TA,N,FuseA,1766,2,TA,10,Mod,Gd,Attchd,1970.0,Unf,2.0,520.0,TA,Fa,N,ConLD,Normal,160000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,796.0,GasA,Gd,Y,SBrkr,1096,2,Gd,7,Min1,TA,Attchd,1950.0,Unf,2.0,566.0,TA,TA,Y,WD ,Normal,170000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1088.0,GasA,Ex,Y,SBrkr,1324,2,TA,6,Typ,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,WD ,Abnorml,160000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,1024.0,GasA,TA,Y,SBrkr,1086,1,TA,6,Typ,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,WD ,Normal,159950
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1083.0,GasA,TA,Y,SBrkr,1146,1,TA,6,Typ,Gd,Attchd,1963.0,Unf,1.0,294.0,TA,TA,Y,WD ,Normal,165000
RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,912.0,GasA,TA,Y,SBrkr,1085,1,Gd,7,Typ,Gd,Attchd,1962.0,RFn,2.0,440.0,TA,TA,Y,WD ,Normal,159000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1135.0,GasA,Ex,Y,SBrkr,1207,1,TA,6,Typ,NA,Attchd,1962.0,RFn,1.0,264.0,TA,TA,Y,WD ,Normal,147000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,912.0,GasA,TA,Y,SBrkr,912,1,TA,5,Typ,NA,Attchd,1964.0,Unf,1.0,288.0,TA,TA,Y,WD ,Abnorml,115000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,655.0,GasA,Ex,Y,SBrkr,1194,1,TA,6,Typ,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,WD ,Normal,159500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1959,1959,Gable,CompShg,WdShing,Wd Shng,BrkFace,207.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864.0,GasA,Ex,Y,SBrkr,864,1,Gd,4,Typ,NA,Attchd,1959.0,Unf,1.0,288.0,TA,TA,Y,WD ,Abnorml,120000
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,816.0,GasA,TA,Y,FuseA,816,1,TA,5,Typ,NA,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,WD ,Normal,129900
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1313.0,GasA,TA,Y,SBrkr,1773,2,TA,6,Min2,TA,Attchd,1961.0,RFn,2.0,418.0,TA,TA,Y,WD ,Normal,183000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,GasA,Gd,Y,FuseA,1472,2,Gd,5,Typ,Gd,Attchd,1959.0,Unf,2.0,484.0,TA,TA,Y,WD ,Normal,157500
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,1438.0,GasA,TA,Y,SBrkr,1900,3,TA,9,Typ,Gd,Attchd,1962.0,RFn,2.0,441.0,TA,TA,Y,WD ,Normal,277500
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,1484.0,GasA,TA,Y,SBrkr,1600,1,TA,6,Typ,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,WD ,Normal,207500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,910.0,GasA,Gd,Y,SBrkr,910,1,Gd,6,Min2,NA,Detchd,1950.0,Unf,1.0,597.0,Fa,TA,Y,WD ,Normal,147500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,720.0,GasA,TA,N,FuseA,720,1,TA,6,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Abnorml,135000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,NA,0.0,GasA,TA,Y,FuseF,1040,1,TA,5,Typ,NA,Detchd,1950.0,Unf,2.0,625.0,TA,TA,Y,WD ,Normal,109500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,GasA,TA,Y,FuseA,1040,1,TA,4,Typ,NA,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,WD ,Normal,109900
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1040.0,GasA,TA,Y,FuseA,1040,1,TA,6,Typ,NA,Attchd,1959.0,RFn,1.0,286.0,TA,TA,Y,WD ,Normal,133700
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,1950,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,Wall,Fa,N,FuseF,1040,2,TA,6,Typ,NA,Detchd,1950.0,Unf,2.0,400.0,TA,Fa,Y,WD ,Normal,81400
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,Wall,Fa,N,FuseA,1040,2,TA,6,Typ,NA,Detchd,1949.0,Unf,2.0,400.0,TA,TA,Y,WD ,Normal,87500
